"location"	"n"	"trt_p"	"trt_eff"	"pre_p"	"pre_eff"	"intercept"	"singular"	"r2m"	"r2c"	"message"	"cont_est"	"cort_est"	"cont_min_cort"	"trt_q"	"pre_q"	"sig"	"contig"	"start"	"end"
"41292"	"Contig7051_110990_110990"	26	0.000172531633193796	-1.00271600693342	0.0336025774504986	-0.311493257915303	1.95226405481989	FALSE	0.490277846074169	0.876702570666256	NA	0.875693304164491	0.721024277719505	0.154669026444987	0.0233811802412792	0.126260494169087	"yes"	"Contig7051"	"110990"	"110990"
"41301"	"Contig7051_117031_117031"	13	0.000246428436475527	3.19690259276286	0.000266935541787712	1.55147139000966	0.623937017637099	FALSE	0.841146877845999	0.963875303956384	NA	0.651113431368061	0.978560332395125	-0.327446901027064	0.0317403709463243	0.00393225545230152	"yes"	"Contig7051"	"117031"	"117031"
"41347"	"Contig7051_145391_145391"	21	0.000166778059847687	-2.28261045944072	6.31728720352072e-08	1.8774583200556	3.04569253097287	FALSE	0.869828216994786	0.969177871389134	NA	0.954596196061011	0.682022510537714	0.272573685523296	0.022740981432375	3.01215330699407e-06	"yes"	"Contig7051"	"145391"	"145391"
"42310"	"Contig7484_709507_709507"	12	0.000362376667684175	2.37286879474204	0.000893727173742504	1.20521639460965	-1.62771114115094	FALSE	0.770333819177786	0.924664493117278	NA	0.164144153246165	0.678122661932576	-0.513978508686411	0.0433859545885934	0.00998878342721597	"yes"	"Contig7484"	"709507"	"709507"
"42674"	"Contig7610_552243_552243"	33	7.303068748394e-05	-0.758934001672853	0.0248615559225944	-0.301122175017215	-1.63796205799343	FALSE	0.512742033109399	0.840756743396662	NA	0.162742556473394	0.0834096938997704	0.079332862573624	0.0113606281606632	0.104632690712614	"yes"	"Contig7610"	"552243"	"552243"
"42988"	"Contig769_125242_125242"	25	0.000242548833542584	-1.08864032194007	0.932098233042884	-0.0117064732535991	1.63257759092983	FALSE	0.435550603464958	0.855058423232912	NA	0.836522436993267	0.632727850575652	0.203794586417615	0.0313320189690619	0.64346395948007	"yes"	"Contig769"	"125242"	"125242"
"43382"	"Contig7926_770546_770546"	27	5.59917839297333e-05	-1.98424123634409	0.00859602911981655	0.681118030794116	0.526969684561113	FALSE	0.523465408540698	0.965686756839806	NA	0.628776062114029	0.188884989009738	0.439891073104291	0.00909432974699092	0.0526166589831736	"yes"	"Contig7926"	"770546"	"770546"
"44404"	"Contig806_972804_972804"	16	9.49449298060556e-05	1.32265386418657	0.0187047400516904	0.411208007390516	0.0332222235043567	FALSE	0.667486273475029	0.75446402559339	NA	0.508304792045725	0.79508863638042	-0.286783844334695	0.014267232671633	0.0874249405145509	"yes"	"Contig806"	"972804"	"972804"
"45061"	"Contig8256_100821_100821"	11	0.00021861117142005	2.57881849288043	0.009791097914296	0.939835183933977	-0.7167099049992	FALSE	0.745714916992463	0.949858307922262	NA	0.328117895301258	0.865542531874335	-0.537424636573077	0.0286587831946634	0.0575731504298134	"yes"	"Contig8256"	"100821"	"100821"
"45445"	"Contig8442_144761_144761"	20	2.62693872666909e-05	-0.946161918127709	0.0394811631411885	0.229615996195295	0.353442485529754	FALSE	0.595171091133467	0.621932919535156	NA	0.587452123022374	0.356011133746247	0.231440989276127	0.00442959426428578	0.139308318527192	"yes"	"Contig8442"	"144761"	"144761"
"45501"	"Contig8514_116915_116915"	14	0.000347715318304153	-1.95452370639283	0.0973325640734685	-0.450186524927185	1.22581777074197	FALSE	0.574056594898276	0.876264245826178	NA	0.773085748189922	0.325478765143972	0.44760698304595	0.0422024570361552	0.233851757638989	"yes"	"Contig8514"	"116915"	"116915"
"45579"	"Contig8605_166302_166302"	13	0.000409804862814153	1.88641832510852	0.0627612348072754	0.521380715501578	-1.76055609756513	FALSE	0.655261272753696	0.885052354401185	NA	0.146720706188816	0.531424084637339	-0.384703378448523	0.0481509166336466	0.183597889560181	"yes"	"Contig8605"	"166302"	"166302"
"45821"	"Contig865_91669_91669"	11	0.000192131753496006	2.72432332843403	0.000691932523139625	-1.15728418565818	0.540591007031427	FALSE	0.833235561860452	0.908833147588262	NA	0.63194989032093	0.963205355695183	-0.331255465374253	0.0257999310256613	0.00820230155180853	"yes"	"Contig865"	"91669"	"91669"
"46726"	"Contig8851_965777_965777"	19	0.00013721325570342	1.31858623445477	0.0741693824092459	0.315411043256309	-0.796335146632327	FALSE	0.494438864046208	0.79612425058849	NA	0.310810011852467	0.627673995095054	-0.316863983242587	0.0190626926435924	0.201576352338146	"yes"	"Contig8851"	"965777"	"965777"
"47080"	"Contig8886_201518_201518"	17	0.00037450966321794	1.69753687111124	9.15838942696997e-05	0.92763925636677	-0.73097129407746	FALSE	0.631875765605064	0.883650092353462	NA	0.324981619817842	0.724434415440811	-0.399452795622969	0.0445968736686355	0.00168718148772358	"yes"	"Contig8886"	"201518"	"201518"
"48104"	"Contig937_1108273_1108273"	12	0.000213792749650502	2.58510980699707	0.951260220689599	0.0177756227609929	-2.80661900423828	FALSE	0.724145671551978	0.932218994718574	NA	0.0569675436488901	0.444848025214271	-0.387880481565381	0.0281944393071675	0.64791707168369	"yes"	"Contig937"	"1108273"	"1108273"
"48191"	"Contig941_85091_85091"	19	0.000356431421420218	-2.49964139438625	0.0249075016447714	-1.38441464367954	4.49449055784668	FALSE	0.823173639544916	0.978764894198264	NA	0.988953028929197	0.880255211550244	0.108697817378952	0.0431240190644781	0.104717317794637	"yes"	"Contig941"	"85091"	"85091"
"48301"	"Contig941_496818_496818"	18	3.27796886973625e-05	-1.00878900468179	0.103652272902129	-0.199493741654416	-0.12652052110266	FALSE	0.619373883673735	0.649081156036971	NA	0.468411995416833	0.243182578237145	0.225229417179687	0.00544425532646308	0.242092955694955	"yes"	"Contig941"	"496818"	"496818"
"48563"	"Contig9431_343993_343993"	10	0.000234524263440657	2.8331978672461	0.172544843722206	0.53571067247064	-2.77710619827111	FALSE	0.717773758175533	0.922943322108231	NA	0.0585739248199896	0.514019241736944	-0.455445316916955	0.0303842624113841	0.312142063009805	"yes"	"Contig9431"	"343993"	"343993"
"48881"	"Contig9697_40812_40812"	35	0.000115782564473778	0.899423206192084	0.0391317202611843	0.237887428696639	0.225431373436894	FALSE	0.357689799096855	0.789686907259749	NA	0.556120377870863	0.754888080433233	-0.19876770256237	0.0167399235616421	0.13846710639775	"yes"	"Contig9697"	"40812"	"40812"
"48936"	"Contig9697_581532_581532"	15	2.00745936279381e-05	-1.93404025973755	0.107820710435961	0.355276718332004	2.51881940202312	FALSE	0.756047973108074	0.901141926827935	NA	0.925450644215167	0.642166343937236	0.283284300277931	0.00345087267554721	0.247251455930238	"yes"	"Contig9697"	"581532"	"581532"
"48937"	"Contig9697_581546_581546"	15	0.000317158304256124	-2.37129641577585	0.749171750094676	-0.097815337620357	2.7241142814248	FALSE	0.609089674124152	0.929856201746303	NA	0.938434665743227	0.587300736801756	0.351133928941471	0.0392485093989452	0.595925439472289	"yes"	"Contig9697"	"581546"	"581546"
