Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_ALL	GO:0032559~adenyl ribonucleotide binding	27	15.428571428571427	9.147584816168531E-4	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	107	343	2596	1.9098117217514508	0.18609762606153013	0.01344275639033175	0.01212835354327709
GOTERM_MF_ALL	GO:0030554~adenyl nucleotide binding	27	15.428571428571427	9.147584816168531E-4	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	107	343	2596	1.9098117217514508	0.18609762606153013	0.01344275639033175	0.01212835354327709
GOTERM_MF_5	GO:0032559~adenyl ribonucleotide binding	27	15.428571428571427	9.308767703926796E-4	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	78	343	1836	1.8528818120654853	0.04460862429043311	0.007602160291540217	0.005895552879153637
GOTERM_MF_5	GO:0030554~adenyl nucleotide binding	27	15.428571428571427	9.308767703926796E-4	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	78	343	1836	1.8528818120654853	0.04460862429043311	0.007602160291540217	0.005895552879153637
GOTERM_MF_ALL	GO:0003677~DNA binding	31	17.71428571428571	9.5592934331248E-4	LOC100227703, RAX, GATA6, HNF4G, IGHMBP2, GATA5, GATA4, NR2E1, IKZF1, NR2E3, SIX6, RXRA, HNF4A, HOXA3, ALX1, PKNOX1, MNX1, NKX3-2, PKNOX2, LOC115491417, FOXJ1, ESRRG, ARID3A, NR2F2, ARID3B, LOC100230362, RAX2, FOSL2, NR2F6, NCOR2, NR5A2	107	421	2596	1.7864896663484804	0.1936093451092279	0.01344275639033175	0.01212835354327709
GOTERM_MF_FAT	GO:0005524~ATP binding	27	15.428571428571427	9.97067238134173E-4	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	107	338	2543	1.8984958248078303	0.19624972093940873	0.016796748088567993	0.015109403531725546
GOTERM_BP_4	GO:0048513~animal organ development	25	14.285714285714285	0.0011186141845091354	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, PTK7, DCX, BMPR1B, BMPR1A	73	369	2043	1.8960908787170063	0.6072435780614304	0.467021422032564	0.467021422032564
GOTERM_MF_FAT	GO:0030554~adenyl nucleotide binding	27	15.428571428571427	0.001247838786086634	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	107	343	2543	1.8708209585569875	0.2392476025304785	0.018218446276864857	0.016388282723937792
GOTERM_MF_FAT	GO:0032559~adenyl ribonucleotide binding	27	15.428571428571427	0.001247838786086634	ACVRL1, IGHMBP2, HSPA14, ACVR1B, HSPA13, AKT3, PIM1, AKT1, PIM3, KIF1B, KIF1A, LOC100221543, HSPA9, ACVR1, HSPA8, HSPA5, HSPA2, LOC100231693, TGFBR1, DCLK1, MYO1D, PTK7, SGK1, BMPR1B, ALPK1, SGK2, BMPR1A	107	343	2543	1.8708209585569875	0.2392476025304785	0.018218446276864857	0.016388282723937792
GOTERM_MF_1	GO:0060089~molecular transducer activity	22	12.571428571428573	0.001343012721595943	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, LOC100227703, P2RY14, ESRRG, ACVR1B, TGFBR1, MC4R, MC3R, RXRA, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	107	259	2596	2.060837873921986	0.010693734069201821	0.003581367257589181	0.003581367257589181
GOTERM_MF_ALL	GO:0060089~molecular transducer activity	22	12.571428571428573	0.001343012721595943	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, LOC100227703, P2RY14, ESRRG, ACVR1B, TGFBR1, MC4R, MC3R, RXRA, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	107	259	2596	2.060837873921986	0.26094353864429565	0.016787659019949285	0.01514619902688758
GOTERM_MF_ALL	GO:0004872~receptor activity	22	12.571428571428573	0.001343012721595943	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, LOC100227703, P2RY14, ESRRG, ACVR1B, TGFBR1, MC4R, MC3R, RXRA, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	107	259	2596	2.060837873921986	0.26094353864429565	0.016787659019949285	0.01514619902688758
GOTERM_MF_FAT	GO:0003677~DNA binding	31	17.71428571428571	0.00134776268591135	LOC100227703, RAX, GATA6, HNF4G, IGHMBP2, GATA5, GATA4, NR2E1, IKZF1, NR2E3, SIX6, RXRA, HNF4A, HOXA3, ALX1, PKNOX1, MNX1, NKX3-2, PKNOX2, LOC115491417, FOXJ1, ESRRG, ARID3A, NR2F2, ARID3B, LOC100230362, RAX2, FOSL2, NR2F6, NCOR2, NR5A2	107	421	2543	1.7500166492774212	0.2557357332317445	0.018447501763411603	0.016594328070283496
GOTERM_BP_ALL	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	7	4.0	0.0014189881770822375	LOC100229528, PCDH10, PCDH8, LOC100229630, LOC100220115, PCDH12, LOC105759510	73	38	2129	5.37238644556597	0.8990664974077351	0.5291255819575641	0.5291255819575641
GOTERM_BP_DIRECT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	7	4.0	0.0014189881770822375	LOC100229528, PCDH10, PCDH8, LOC100229630, LOC100220115, PCDH12, LOC105759510	73	38	2129	5.37238644556597	0.3750093822658551	0.4696850866142206	0.4696850866142206
GOTERM_BP_FAT	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	7	4.0	0.0016067042510573277	LOC100229528, PCDH10, PCDH8, LOC100229630, LOC100220115, PCDH12, LOC105759510	73	38	2078	5.243691420331651	0.9148593310164199	0.801315075351216	0.801315075351216
GOTERM_BP_5	GO:0007156~homophilic cell adhesion via plasma membrane adhesion molecules	7	4.0	0.0016380500414169778	LOC100229528, PCDH10, PCDH8, LOC100229630, LOC100220115, PCDH12, LOC105759510	69	38	1952	5.211289092295957	0.8055837342985537	0.7027047112810083	0.7027047112810083
GOTERM_MF_FAT	GO:0004872~receptor activity	22	12.571428571428573	0.001743812509174574	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, LOC100227703, P2RY14, ESRRG, ACVR1B, TGFBR1, MC4R, MC3R, RXRA, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	107	259	2543	2.018763757081514	0.31766074515631104	0.021216385528290648	0.019085059128188392
GOTERM_MF_FAT	GO:0060089~molecular transducer activity	22	12.571428571428573	0.001743812509174574	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, LOC100227703, P2RY14, ESRRG, ACVR1B, TGFBR1, MC4R, MC3R, RXRA, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	107	259	2543	2.018763757081514	0.31766074515631104	0.021216385528290648	0.019085059128188392
GOTERM_MF_ALL	GO:0046914~transition metal ion binding	15	8.571428571428571	0.0022707320254660985	LOC100227703, GATA6, HNF4G, IGHMBP2, GATA5, ESRRG, GATA4, NR2E1, NR2F2, NR2E3, ZCCHC14, NR2F6, RXRA, NR5A2, HNF4A	107	148	2596	2.458954281384188	0.40040188741605476	0.026890247669993275	0.024260979008927264
GOTERM_MF_3	GO:0004888~transmembrane signaling receptor activity	19	10.857142857142858	0.002289458490387421	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, P2RY14, ACVR1B, TGFBR1, MC4R, MC3R, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	100	220	2462	2.126272727272727	0.12848743673920837	0.04578916980774842	0.043499711317361
GOTERM_MF_4	GO:0004888~transmembrane signaling receptor activity	19	10.857142857142858	0.0023076388710838664	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, P2RY14, ACVR1B, TGFBR1, MC4R, MC3R, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	96	220	2356	2.1195075757575754	0.14735422257852548	0.07961354105239339	0.06807534669697406
UP_KW_LIGAND	KW-0862~Zinc	22	12.571428571428573	0.0024686742354991156	LOC100227703, LECT2, GATA6, HNF4G, IGHMBP2, GATA5, ESRRG, GATA4, IKZF1, NR2E1, NR2F2, IKZF2, MEX3D, NR2E3, IKZF3, ZCCHC14, NR2F6, MEX3B, RXRA, NR5A2, MEX3A, HNF4A	33	348	872	1.6704980842911876	0.014720930468631432	0.017280719648493807	0.017280719648493807
GOTERM_MF_5	GO:0046914~transition metal ion binding	15	8.571428571428571	0.0025562166972108273	LOC100227703, GATA6, HNF4G, IGHMBP2, GATA5, ESRRG, GATA4, NR2E1, NR2F2, NR2E3, ZCCHC14, NR2F6, RXRA, NR5A2, HNF4A	78	148	1836	2.3856548856548856	0.11786924042317715	0.01789351688047579	0.01387660492771592
GOTERM_MF_FAT	GO:0046914~transition metal ion binding	15	8.571428571428571	0.0027486584602414432	LOC100227703, GATA6, HNF4G, IGHMBP2, GATA5, ESRRG, GATA4, NR2E1, NR2F2, NR2E3, ZCCHC14, NR2F6, RXRA, NR5A2, HNF4A	107	148	2543	2.4087522101540793	0.4527146822466943	0.031681905410151374	0.02849924824566128
GOTERM_MF_ALL	GO:0004888~transmembrane signaling receptor activity	19	10.857142857142858	0.0028076347651845757	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, P2RY14, ACVR1B, TGFBR1, MC4R, MC3R, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	107	220	2596	2.095327102803738	0.46879448676021973	0.03158589110832648	0.028497492866623446
GOTERM_CC_FAT	GO:0070160~occluding junction	5	2.857142857142857	0.00316163012006792	CLDN5, LOC100229020, CLDN14, CLDN1, TGFBR1	59	18	1613	7.594161958568739	0.43625969880657034	0.11445101034645871	0.11255403227441796
GOTERM_CC_FAT	GO:0005923~bicellular tight junction	5	2.857142857142857	0.00316163012006792	CLDN5, LOC100229020, CLDN14, CLDN1, TGFBR1	59	18	1613	7.594161958568739	0.43625969880657034	0.11445101034645871	0.11255403227441796
GOTERM_BP_DIRECT	GO:0045893~positive regulation of transcription, DNA-templated	6	3.428571428571429	0.0032901818863545983	ARHGEF11, PTCH1, TFEB, AXIN1, GATA4, TGFBR1	73	31	2129	5.644719399027839	0.6640677346286942	0.544525102191686	0.544525102191686
GOTERM_BP_ALL	GO:0019219~regulation of nucleobase-containing compound metabolic process	22	12.571428571428573	0.0034363461060968998	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	344	2129	1.8651640649888497	0.9961483598387854	0.5291255819575641	0.5291255819575641
GOTERM_MF_FAT	GO:0004888~transmembrane signaling receptor activity	19	10.857142857142858	0.003512993304627358	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, P2RY14, ACVR1B, TGFBR1, MC4R, MC3R, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	107	220	2543	2.0525488530161424	0.5373109550900965	0.038467276685669564	0.034602984050579474
GOTERM_BP_ALL	GO:0006355~regulation of transcription, DNA-templated	20	11.428571428571429	0.0040305384999627675	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	302	2129	1.9314161299101875	0.9985299708737464	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:1903506~regulation of nucleic acid-templated transcription	20	11.428571428571429	0.0041864053563542974	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	303	2129	1.925041819250418	0.9988582995552308	0.5291255819575641	0.5291255819575641
GOTERM_MF_4	GO:0004930~G-protein coupled receptor activity	12	6.857142857142858	0.004240915420878942	P2RY12, MC4R, P2RY13, MC3R, LOC100223643, MC1R, ADGRB2, ADGRB3, P2RY14, GPR171, ADGRB1, MC5R	96	111	2356	2.653153153153153	0.25416092484224695	0.09754105468021568	0.08340466994395254
GOTERM_BP_ALL	GO:2001141~regulation of RNA biosynthetic process	20	11.428571428571429	0.004347306639425638	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	304	2129	1.918709444844989	0.9991205427480977	0.5291255819575641	0.5291255819575641
GOTERM_MF_3	GO:0099600~transmembrane receptor activity	19	10.857142857142858	0.00453470097418264	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, P2RY14, ACVR1B, TGFBR1, MC4R, MC3R, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	100	234	2462	1.9990598290598292	0.2386794861314926	0.0680205146127396	0.06461948888210262
GOTERM_BP_FAT	GO:0019219~regulation of nucleobase-containing compound metabolic process	22	12.571428571428573	0.004621490488504724	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	344	2078	1.8204842306467026	0.9991720306088416	0.801315075351216	0.801315075351216
GOTERM_BP_5	GO:0019219~regulation of nucleobase-containing compound metabolic process	22	12.571428571428573	0.004674865952313963	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	69	344	1952	1.8092349174250082	0.9907315719354454	0.7027047112810083	0.7027047112810083
GOTERM_MF_ALL	GO:0004930~G-protein coupled receptor activity	12	6.857142857142858	0.004780756835583318	P2RY12, MC4R, P2RY13, MC3R, LOC100223643, MC1R, ADGRB2, ADGRB3, P2RY14, GPR171, ADGRB1, MC5R	107	111	2596	2.6228845668098004	0.6598095841721233	0.05122239466696412	0.04621398274397207
GOTERM_MF_DIRECT	GO:0003707~steroid hormone receptor activity	3	1.7142857142857144	0.004824012706384119	RXRA, LOC100227703, ESRRG	107	3	2596	24.261682242990652	0.38935527441758533	0.08200821600853002	0.0771842033021459
GOTERM_BP_ALL	GO:0007275~multicellular organism development	30	17.142857142857142	0.004900598243638079	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	553	2129	1.5821546235973145	0.9996416221081056	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:0044707~single-multicellular organism process	34	19.428571428571427	0.0049454118232986405	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, LDLRAP1, MNX1, HSPA9, P2RY12, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, MC3R, NR5A2, MC1R, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	659	2129	1.5046874675203192	0.9996667623155412	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:0051254~positive regulation of RNA metabolic process	12	6.857142857142858	0.0050013859455207855	ARHGEF11, HSPA8, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	136	2129	2.5733279613215148	0.9996957024633881	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:0016567~protein ubiquitination	8	4.571428571428571	0.005010125081552071	KLHL18, HSPA5, LOC100226815, KLHL17, AXIN1, KLHL12, ASB3, KLHL20	73	64	2129	3.645547945205479	0.9996999883666529	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:0051173~positive regulation of nitrogen compound metabolic process	13	7.428571428571429	0.005057642765546785	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	156	2129	2.430365296803653	0.999722258192532	0.5291255819575641	0.5291255819575641
GOTERM_BP_ALL	GO:0070647~protein modification by small protein conjugation or removal	9	5.142857142857142	0.005111068544651345	KLHL18, HSPA5, LOC100226815, KLHL17, AXIN1, KLHL12, ASB3, TGFBR1, KLHL20	73	81	2129	3.2404870624048705	0.9997453300570791	0.5291255819575641	0.5291255819575641
GOTERM_BP_2	GO:0044707~single-multicellular organism process	34	19.428571428571427	0.0051499875044476	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, LDLRAP1, MNX1, HSPA9, P2RY12, HSPA5, LAMB2, LOC100224843, PTCH1, PCDH8, LAMB1, AXIN2, TGFBR1, LOC100231893, MC3R, NR5A2, MC1R, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	659	2124	1.501153678258881	0.4244749362108642	0.31557736825584687	0.3126280470571941
GOTERM_BP_ALL	GO:0010628~positive regulation of gene expression	14	8.0	0.00521709716470121	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	177	2129	2.3067874003560096	0.9997856000329481	0.5291255819575641	0.5291255819575641
GOTERM_BP_FAT	GO:0006355~regulation of transcription, DNA-templated	20	11.428571428571429	0.005291966611250155	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	302	2078	1.8851492334210287	0.9997050841784308	0.801315075351216	0.801315075351216
GOTERM_BP_5	GO:0006355~regulation of transcription, DNA-templated	20	11.428571428571429	0.005374347269101635	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	69	302	1952	1.873500335924753	0.9954080576998424	0.7027047112810083	0.7027047112810083
GOTERM_MF_5	GO:0004930~G-protein coupled receptor activity	12	6.857142857142858	0.005392549655691203	P2RY12, MC4R, P2RY13, MC3R, LOC100223643, MC1R, ADGRB2, ADGRB3, P2RY14, GPR171, ADGRB1, MC5R	78	111	1836	2.544698544698545	0.23275565409800114	0.033029366641108615	0.025614610864533212
GOTERM_BP_FAT	GO:1903506~regulation of nucleic acid-templated transcription	20	11.428571428571429	0.005492591330441452	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	303	2078	1.8789276187892763	0.9997834835440154	0.801315075351216	0.801315075351216
GOTERM_MF_ALL	GO:0099600~transmembrane receptor activity	19	10.857142857142858	0.005497157709384786	ACVR1, P2RY12, ACVRL1, P2RY13, LOC100223643, PTCH1, P2RY14, ACVR1B, TGFBR1, MC4R, MC3R, MC1R, ADGRB2, ADGRB3, GPR171, ADGRB1, MC5R, BMPR1B, BMPR1A	107	234	2596	1.9699656522086428	0.7106946584798879	0.05622093111870804	0.05072377340932325
GOTERM_MF_FAT	GO:0004930~G-protein coupled receptor activity	12	6.857142857142858	0.005577872886043976	P2RY12, MC4R, P2RY13, MC3R, LOC100223643, MC1R, ADGRB2, ADGRB3, P2RY14, GPR171, ADGRB1, MC5R	107	111	2543	2.569335690831018	0.7062345798579519	0.05816924581160147	0.05232575993098397
GOTERM_BP_4	GO:0019219~regulation of nucleobase-containing compound metabolic process	22	12.571428571428573	0.00566720432565407	ARHGEF11, HSPA8, P2RY13, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, AXIN2, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	344	2043	1.7898215992354252	0.9913099398852755	0.7711083378203073	0.7711083378203073
GOTERM_BP_FAT	GO:2001141~regulation of RNA biosynthetic process	20	11.428571428571429	0.005699518253551403	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	73	304	2078	1.8727469358327324	0.9998425873806984	0.801315075351216	0.801315075351216
GOTERM_CC_FAT	GO:0043296~apical junction complex	5	2.857142857142857	0.005703914118351578	CLDN5, LOC100229020, CLDN14, CLDN1, TGFBR1	59	21	1613	6.5092816787732035	0.644902927940941	0.17206807590360593	0.16921611884443014
GOTERM_BP_FAT	GO:0016567~protein ubiquitination	8	4.571428571428571	0.005714530312154882	KLHL18, HSPA5, LOC100226815, KLHL17, AXIN1, KLHL12, ASB3, KLHL20	73	64	2078	3.5582191780821915	0.9998461866235615	0.801315075351216	0.801315075351216
GOTERM_BP_ALL	GO:0048731~system development	29	16.57142857142857	0.005780785839452884	RAX, GATA6, GATA5, KLHL12, IKZF1, NR2E3, SIX6, HNF4A, GPR171, LOC100220115, ALX1, MNX1, HSPA9, HSPA5, LAMB2, LOC100224843, PTCH1, LAMB1, AXIN2, TGFBR1, LOC100231893, NR5A2, ADGRB2, PTK7, ADGRB3, ADGRB1, DCX, BMPR1B, BMPR1A	73	533	2129	1.586805109357732	0.9999141628101833	0.5291255819575641	0.5291255819575641
GOTERM_BP_5	GO:2001141~regulation of RNA biosynthetic process	20	11.428571428571429	0.0057899890858232154	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, MITF, GATA4, NR2E3, TGFBR1, RAX2, FOSL2, NCOR2, MC1R, TFEC, ALX1, PKNOX1, BMPR1A, PKNOX2	69	304	1952	1.8611746758199847	0.9969754992425921	0.7027047112810083	0.7027047112810083
GOTERM_BP_FAT	GO:0070647~protein modification by small protein conjugation or removal	9	5.142857142857142	0.0059071571961356265	KLHL18, HSPA5, LOC100226815, KLHL17, AXIN1, KLHL12, ASB3, TGFBR1, KLHL20	73	81	2078	3.1628614916286146	0.999885690370956	0.801315075351216	0.801315075351216
GOTERM_BP_ALL	GO:0032446~protein modification by small protein conjugation	8	4.571428571428571	0.005950809011274187	KLHL18, HSPA5, LOC100226815, KLHL17, AXIN1, KLHL12, ASB3, KLHL20	73	66	2129	3.535076795350768	0.9999348791509833	0.5291255819575641	0.5291255819575641
GOTERM_BP_FAT	GO:0051254~positive regulation of RNA metabolic process	12	6.857142857142858	0.005998809978884853	ARHGEF11, HSPA8, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	73	136	2078	2.5116841257050764	0.9999007484167923	0.801315075351216	0.801315075351216
GOTERM_BP_5	GO:0051254~positive regulation of RNA metabolic process	12	6.857142857142858	0.0061305071671872696	ARHGEF11, HSPA8, MC1R, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, BMPR1A, RAX2	69	136	1952	2.4961636828644505	0.9978520180519052	0.7027047112810083	0.7027047112810083
GOTERM_BP_FAT	GO:0051173~positive regulation of nitrogen compound metabolic process	13	7.428571428571429	0.006135621217002843	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	156	2078	2.372146118721461	0.9999196185334095	0.801315075351216	0.801315075351216
GOTERM_BP_3	GO:0051173~positive regulation of nitrogen compound metabolic process	13	7.428571428571429	0.006229881644777654	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	156	2074	2.3675799086757987	0.9372420597679922	0.6631596864217308	0.6631596864217308
GOTERM_BP_5	GO:0051173~positive regulation of nitrogen compound metabolic process	13	7.428571428571429	0.006269709601692872	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	69	156	1952	2.357487922705314	0.9981325050123744	0.7027047112810083	0.7027047112810083
GOTERM_BP_FAT	GO:0010628~positive regulation of gene expression	14	8.0	0.006397583033874882	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	73	177	2078	2.2515285194644377	0.999946326074659	0.801315075351216	0.801315075351216
GOTERM_BP_5	GO:0010628~positive regulation of gene expression	14	8.0	0.006535815377988699	ARHGEF11, HSPA8, PTCH1, TFEB, GATA6, AXIN1, GATA5, GATA4, NR2E3, TGFBR1, RAX2, NCOR2, MC1R, BMPR1A	69	177	1952	2.237615655449112	0.9985708995288249	0.7027047112810083	0.7027047112810083
GOTERM_BP_FAT	GO:0032446~protein modification by small protein conjugation	8	4.571428571428571	0.006778450703256978	KLHL18, HSPA5, LOC100226815, KLHL17, AXIN1, KLHL12, ASB3, KLHL20	73	66	2078	3.4503943545039433	0.9999701683916101	0.801315075351216	0.801315075351216
