Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_5	GO:0000226~microtubule cytoskeleton organization	3	9.375	0.06636549530950495	STMN1, STMN2, STMN3	18	49	1947	6.622448979591836	0.9999989151273903	1.0	0.9949748743718593
GOTERM_CC_FAT	GO:0097731~9+0 non-motile cilium	2	6.25	0.06640032817468866	RHO, LWS	11	11	1611	26.62809917355372	0.9938071424858858	0.9827248569853922	0.9827248569853922
GOTERM_BP_FAT	GO:0031175~neuron projection development	4	12.5	0.0695869640425121	NFASC, STMN1, STMN3, NRCAM	18	119	2073	3.871148459383753	0.9999999999960374	0.9647953839655203	0.9356394795050239
GOTERM_BP_ALL	GO:0008033~tRNA processing	2	6.25	0.06989782755360047	PUS3, CLP1	18	9	2124	26.22222222222222	0.9999999999999706	1.0	0.9790209790209791
GOTERM_BP_ALL	GO:0016043~cellular component organization	9	28.125	0.07069611825008058	NFASC, CLP1, STMN1, RHO, STMN2, STMN3, LWS, LIG3, NRCAM	18	591	2124	1.796954314720812	0.9999999999999797	1.0	0.9790209790209791
GOTERM_CC_ALL	GO:0097731~9+0 non-motile cilium	2	6.25	0.0707762184445098	RHO, LWS	18	11	2561	25.86868686868687	0.9997501981079538	1.0	1.0
GOTERM_BP_FAT	GO:0008033~tRNA processing	2	6.25	0.07156449276667322	PUS3, CLP1	18	9	2073	25.592592592592588	0.9999999999981735	0.9647953839655203	0.9356394795050239
GOTERM_BP_2	GO:0016043~cellular component organization	9	28.125	0.0715708054394383	NFASC, CLP1, STMN1, RHO, STMN2, STMN3, LWS, LIG3, NRCAM	18	591	2119	1.7927241962774958	0.9804707400084101	0.758650537658046	0.758650537658046
GOTERM_BP_ALL	GO:0051493~regulation of cytoskeleton organization	3	9.375	0.07210688863040718	STMN1, STMN2, STMN3	18	56	2124	6.321428571428571	0.9999999999999895	1.0	0.9790209790209791
GOTERM_BP_4	GO:0031175~neuron projection development	4	12.5	0.07249490425238399	NFASC, STMN1, STMN3, NRCAM	18	119	2038	3.8057889822595703	0.9999989555595307	1.0	0.9945054945054945
GOTERM_CC_5	GO:0097731~9+0 non-motile cilium	2	6.25	0.0747551100192148	RHO, LWS	14	11	1852	24.05194805194805	0.9925153447934751	1.0	1.0
GOTERM_BP_FAT	GO:0051493~regulation of cytoskeleton organization	3	9.375	0.07523122614903323	STMN1, STMN2, STMN3	18	56	2073	6.169642857142857	0.9999999999995675	0.978005939937432	0.9484508153788832
GOTERM_CC_4	GO:0097731~9+0 non-motile cilium	2	6.25	0.07570199664964895	RHO, LWS	18	11	2389	24.131313131313128	0.996261881567607	1.0	1.0
GOTERM_BP_1	GO:0071840~cellular component organization or biogenesis	9	28.125	0.07714561710712903	NFASC, CLP1, STMN1, RHO, STMN2, STMN3, LWS, LIG3, NRCAM	18	601	2124	1.767054908485857	0.7445746215753566	0.6171649368570322	0.6171649368570322
GOTERM_BP_ALL	GO:0071840~cellular component organization or biogenesis	9	28.125	0.07714561710712903	NFASC, CLP1, STMN1, RHO, STMN2, STMN3, LWS, LIG3, NRCAM	18	601	2124	1.767054908485857	0.999999999999999	1.0	0.9790209790209791
GOTERM_BP_ALL	GO:0000910~cytokinesis	2	6.25	0.0773738261028748	ZFYVE19, STMN1	18	10	2124	23.6	0.9999999999999991	1.0	0.9790209790209791
GOTERM_BP_FAT	GO:0000910~cytokinesis	2	6.25	0.07921149064618982	ZFYVE19, STMN1	18	10	2073	23.03333333333333	0.99999999999991	0.9942407791452791	0.9641950413139657
GOTERM_BP_3	GO:0000910~cytokinesis	2	6.25	0.07935931757594243	ZFYVE19, STMN1	18	10	2069	22.988888888888887	0.9999818071222482	1.0	1.0
GOTERM_BP_4	GO:0000910~cytokinesis	2	6.25	0.08052394742833607	ZFYVE19, STMN1	18	10	2038	22.644444444444442	0.9999997872363904	1.0	0.9945054945054945
GOTERM_BP_5	GO:0031175~neuron projection development	4	12.5	0.08083983781843163	NFASC, STMN1, STMN3, NRCAM	18	119	1947	3.6358543417366946	0.999999952330717	1.0	0.9949748743718593
GOTERM_BP_ALL	GO:0065003~macromolecular complex assembly	4	12.5	0.08267113642916	CLP1, STMN1, RHO, LWS	18	131	2124	3.6030534351145036	0.9999999999999999	1.0	0.9790209790209791
GOTERM_BP_5	GO:0051493~regulation of cytoskeleton organization	3	9.375	0.08387275299774988	STMN1, STMN2, STMN3	18	56	1947	5.794642857142857	0.999999975387259	1.0	0.9949748743718593
GOTERM_BP_5	GO:0000910~cytokinesis	2	6.25	0.08414890151155087	ZFYVE19, STMN1	18	10	1947	21.633333333333333	0.9999999768274338	1.0	0.9949748743718593
GOTERM_BP_ALL	GO:1902882~regulation of response to oxidative stress	2	6.25	0.08479324188172509	SESN3, SESN1	18	11	2124	21.454545454545453	1.0	1.0	0.9790209790209791
GOTERM_BP_FAT	GO:1902882~regulation of response to oxidative stress	2	6.25	0.08679918073781372	SESN3, SESN1	18	11	2073	20.939393939393938	0.9999999999999956	1.0	0.9724517906336089
GOTERM_BP_FAT	GO:0065003~macromolecular complex assembly	4	12.5	0.08754387012346448	CLP1, STMN1, RHO, LWS	18	131	2073	3.5165394402035624	0.9999999999999967	1.0	0.9724517906336089
GOTERM_BP_4	GO:1902882~regulation of response to oxidative stress	2	6.25	0.08823158692195718	SESN3, SESN1	18	11	2038	20.585858585858585	0.9999999544098209	1.0	0.9945054945054945
GOTERM_BP_4	GO:0065003~macromolecular complex assembly	4	12.5	0.0911070602883575	CLP1, STMN1, RHO, LWS	18	131	2038	3.4571670907548766	0.9999999744241804	1.0	0.9945054945054945
GOTERM_BP_ALL	GO:0050789~regulation of biological process	14	43.75	0.09142556133104429	CBX2, STMN2, STMN3, LWS, LIG3, LOC751972, OPN1SW, SESN3, CLP1, PCBP4, SESN1, ZFYVE19, STMN1, RHO	18	1228	2124	1.3452768729641693	1.0	1.0	0.9790209790209791
GOTERM_BP_5	GO:1902882~regulation of response to oxidative stress	2	6.25	0.09218683061521528	SESN3, SESN1	18	11	1947	19.666666666666664	0.9999999960253789	1.0	0.9949748743718593
GOTERM_BP_2	GO:0050789~regulation of biological process	14	43.75	0.09329565422402872	CBX2, STMN2, STMN3, LWS, LIG3, LOC751972, OPN1SW, SESN3, CLP1, PCBP4, SESN1, ZFYVE19, STMN1, RHO	18	1228	2119	1.342110025334781	0.9944322214200673	0.8241116123122537	0.8241116123122537
GOTERM_MF_5	GO:0008276~protein methyltransferase activity	2	6.25	0.0950144908068603	PCMT1, LOC100221958	14	14	1836	18.73469387755102	0.8771220010602526	0.49882607673601653	0.49882607673601653
GOTERM_MF_5	GO:0008757~S-adenosylmethionine-dependent methyltransferase activity	2	6.25	0.0950144908068603	PCMT1, LOC100221958	14	14	1836	18.73469387755102	0.8771220010602526	0.49882607673601653	0.49882607673601653
GOTERM_BP_ALL	GO:0048666~neuron development	4	12.5	0.09504642026044166	NFASC, STMN1, STMN3, NRCAM	18	139	2124	3.39568345323741	1.0	1.0	0.9790209790209791
GOTERM_CC_FAT	GO:0097730~non-motile cilium	2	6.25	0.09524853459373307	RHO, LWS	11	16	1611	18.306818181818183	0.9993930291356898	1.0	1.0
GOTERM_CC_FAT	GO:0005654~nucleoplasm	5	15.625	0.09624824615871287	TAF6L, CLP1, SESN1, CBX2, LIG3	11	299	1611	2.449072666463971	0.9994407096452201	1.0	1.0
GOTERM_MF_FAT	GO:0008757~S-adenosylmethionine-dependent methyltransferase activity	2	6.25	0.09998810605190364	PCMT1, LOC100221958	20	14	2541	18.150000000000002	0.9998837616601932	1.0	1.0
GOTERM_MF_FAT	GO:0008276~protein methyltransferase activity	2	6.25	0.09998810605190364	PCMT1, LOC100221958	20	14	2541	18.150000000000002	0.9998837616601932	1.0	1.0
